Time,X_ft,Y_ft,Z_ft,Altitude,Vertical_Velocity,Drogue_Deployed,Main_Deployed
22.5,-171.094,-3.54563,2776.79,2787.29,-72.6038,1,0
22.5083,-171.046,-3.54564,2776.19,2786.69,-72.6052,1,0
22.5167,-170.997,-3.54566,2775.58,2786.08,-72.6065,1,0
22.525,-170.948,-3.54567,2774.98,2785.48,-72.6078,1,0
22.5333,-170.9,-3.54568,2774.37,2784.87,-72.6089,1,0
22.5417,-170.851,-3.54569,2773.77,2784.27,-72.61,1,0
22.55,-170.802,-3.54569,2773.16,2783.66,-72.611,1,0
22.5583,-170.753,-3.5457,2772.56,2783.06,-72.6119,1,0
22.5667,-170.705,-3.54571,2771.95,2782.45,-72.6126,1,0
22.575,-170.656,-3.54572,2771.35,2781.85,-72.6133,1,0
22.5833,-170.607,-3.54572,2770.74,2781.24,-72.6139,1,0
22.5917,-170.558,-3.54573,2770.14,2780.64,-72.6143,1,0
22.6,-170.509,-3.54573,2769.53,2780.03,-72.6147,1,0
22.6083,-170.46,-3.54574,2768.93,2779.43,-72.6149,1,0
22.6167,-170.411,-3.54574,2768.32,2778.82,-72.6151,1,0
22.625,-170.362,-3.54574,2767.71,2778.21,-72.6153,1,0
22.6333,-170.313,-3.54575,2767.11,2777.61,-72.6156,1,0
22.6417,-170.263,-3.54575,2766.5,2777,-72.6158,1,0
22.65,-170.214,-3.54575,2765.9,2776.4,-72.6161,1,0
22.6583,-170.165,-3.54575,2765.29,2775.79,-72.6163,1,0
22.6667,-170.116,-3.54575,2764.69,2775.19,-72.6166,1,0
22.675,-170.066,-3.54575,2764.08,2774.58,-72.6169,1,0
22.6833,-170.017,-3.54575,2763.48,2773.98,-72.6171,1,0
22.6917,-169.968,-3.54574,2762.87,2773.37,-72.6173,1,0
22.7,-169.918,-3.54574,2762.27,2772.77,-72.6176,1,0
22.7083,-169.869,-3.54574,2761.66,2772.16,-72.6177,1,0
22.7167,-169.819,-3.54573,2761.06,2771.56,-72.6179,1,0
22.725,-169.77,-3.54573,2760.45,2770.95,-72.618,1,0
22.7333,-169.72,-3.54572,2759.85,2770.35,-72.6181,1,0
22.7417,-169.671,-3.54572,2759.24,2769.74,-72.6182,1,0
22.75,-169.621,-3.54571,2758.64,2769.14,-72.6183,1,0
22.7583,-169.571,-3.5457,2758.03,2768.53,-72.6185,1,0
22.7667,-169.522,-3.5457,2757.43,2767.93,-72.6189,1,0
22.775,-169.472,-3.54569,2756.82,2767.32,-72.6193,1,0
22.7833,-169.422,-3.54568,2756.22,2766.72,-72.6199,1,0
22.7917,-169.372,-3.54567,2755.61,2766.11,-72.6206,1,0
22.8,-169.322,-3.54566,2755.01,2765.51,-72.6213,1,0
22.8083,-169.273,-3.54565,2754.4,2764.9,-72.6222,1,0
22.8167,-169.223,-3.54564,2753.8,2764.3,-72.6231,1,0
22.825,-169.173,-3.54563,2753.19,2763.69,-72.6241,1,0
22.8333,-169.123,-3.54562,2752.59,2763.09,-72.6252,1,0
22.8417,-169.073,-3.5456,2751.98,2762.48,-72.6262,1,0
22.85,-169.023,-3.54559,2751.38,2761.88,-72.6272,1,0
22.8583,-168.973,-3.54557,2750.77,2761.27,-72.628,1,0
22.8667,-168.923,-3.54556,2750.16,2760.66,-72.6288,1,0
22.875,-168.872,-3.54555,2749.56,2760.06,-72.6295,1,0
22.8833,-168.822,-3.54553,2748.95,2759.45,-72.6301,1,0
22.8917,-168.772,-3.54551,2748.35,2758.85,-72.6306,1,0
22.9,-168.722,-3.5455,2747.74,2758.24,-72.631,1,0
22.9083,-168.672,-3.54548,2747.14,2757.64,-72.6313,1,0
22.9167,-168.621,-3.54546,2746.53,2757.03,-72.6315,1,0
22.925,-168.571,-3.54544,2745.93,2756.43,-72.6315,1,0
22.9333,-168.521,-3.54542,2745.32,2755.82,-72.6315,1,0
22.9417,-168.47,-3.5454,2744.72,2755.22,-72.6314,1,0
22.95,-168.42,-3.54538,2744.11,2754.61,-72.6314,1,0
22.9583,-168.369,-3.54536,2743.51,2754.01,-72.6314,1,0
22.9667,-168.319,-3.54534,2742.9,2753.4,-72.6313,1,0
22.975,-168.268,-3.54532,2742.3,2752.8,-72.6313,1,0
22.9833,-168.218,-3.5453,2741.69,2752.19,-72.6313,1,0
22.9917,-168.167,-3.54527,2741.09,2751.59,-72.6313,1,0
23,-168.117,-3.54525,2740.48,2750.98,-72.6313,1,0
23.0083,-168.066,-3.54523,2739.88,2750.38,-72.6312,1,0
23.0167,-168.015,-3.5452,2739.27,2749.77,-72.6312,1,0
23.025,-167.965,-3.54518,2738.66,2749.16,-72.6311,1,0
23.0333,-167.914,-3.54515,2738.06,2748.56,-72.631,1,0
23.0417,-167.863,-3.54513,2737.45,2747.95,-72.6309,1,0
23.05,-167.812,-3.5451,2736.85,2747.35,-72.6308,1,0
23.0583,-167.761,-3.54507,2736.24,2746.74,-72.6307,1,0
23.0667,-167.711,-3.54505,2735.64,2746.14,-72.6306,1,0
23.075,-167.66,-3.54502,2735.03,2745.53,-72.6304,1,0
23.0833,-167.609,-3.54499,2734.43,2744.93,-72.6304,1,0
23.0917,-167.558,-3.54496,2733.82,2744.32,-72.6305,1,0
23.1,-167.507,-3.54493,2733.22,2743.72,-72.6307,1,0
23.1083,-167.456,-3.5449,2732.61,2743.11,-72.631,1,0
23.1167,-167.405,-3.54487,2732.01,2742.51,-72.6315,1,0
23.125,-167.354,-3.54484,2731.4,2741.9,-72.632,1,0
23.1333,-167.303,-3.54481,2730.8,2741.3,-72.6326,1,0
23.1417,-167.252,-3.54477,2730.19,2740.69,-72.6333,1,0
23.15,-167.201,-3.54474,2729.59,2740.09,-72.634,1,0
23.1583,-167.149,-3.54471,2728.98,2739.48,-72.6349,1,0
23.1667,-167.098,-3.54467,2728.38,2738.88,-72.6356,1,0
23.175,-167.047,-3.54464,2727.77,2738.27,-72.6363,1,0
23.1833,-166.996,-3.5446,2727.16,2737.66,-72.6369,1,0
23.1917,-166.944,-3.54457,2726.56,2737.06,-72.6374,1,0
23.2,-166.893,-3.54453,2725.95,2736.45,-72.6378,1,0
23.2083,-166.842,-3.5445,2725.35,2735.85,-72.6381,1,0
23.2167,-166.79,-3.54446,2724.74,2735.24,-72.6383,1,0
23.225,-166.739,-3.54442,2724.14,2734.64,-72.6384,1,0
23.2333,-166.687,-3.54439,2723.53,2734.03,-72.6384,1,0
23.2417,-166.636,-3.54435,2722.93,2733.43,-72.6383,1,0
23.25,-166.585,-3.54431,2722.32,2732.82,-72.6381,1,0
23.2583,-166.533,-3.54427,2721.72,2732.22,-72.6378,1,0
23.2667,-166.481,-3.54423,2721.11,2731.61,-72.6376,1,0
23.275,-166.43,-3.54419,2720.51,2731.01,-72.6373,1,0
23.2833,-166.378,-3.54415,2719.9,2730.4,-72.6371,1,0
23.2917,-166.327,-3.54411,2719.3,2729.8,-72.6369,1,0
23.3,-166.275,-3.54407,2718.69,2729.19,-72.6366,1,0
23.3083,-166.223,-3.54402,2718.09,2728.59,-72.6364,1,0
23.3167,-166.172,-3.54398,2717.48,2727.98,-72.6362,1,0
23.325,-166.12,-3.54394,2716.87,2727.37,-72.6359,1,0
23.3333,-166.068,-3.5439,2716.27,2726.77,-72.6357,1,0
23.3417,-166.016,-3.54385,2715.66,2726.16,-72.6354,1,0
23.35,-165.965,-3.54381,2715.06,2725.56,-72.6351,1,0
23.3583,-165.913,-3.54376,2714.45,2724.95,-72.6349,1,0
23.3667,-165.861,-3.54372,2713.85,2724.35,-72.6346,1,0
23.375,-165.809,-3.54367,2713.24,2723.74,-72.6343,1,0
23.3833,-165.757,-3.54363,2712.64,2723.14,-72.634,1,0
23.3917,-165.705,-3.54358,2712.03,2722.53,-72.6337,1,0
23.4,-165.653,-3.54353,2711.43,2721.93,-72.6335,1,0
23.4083,-165.601,-3.54348,2710.82,2721.32,-72.6334,1,0
23.4167,-165.549,-3.54344,2710.22,2720.72,-72.6334,1,0
23.425,-165.497,-3.54339,2709.61,2720.11,-72.6336,1,0
23.4333,-165.445,-3.54334,2709.01,2719.51,-72.6338,1,0
23.4417,-165.393,-3.54329,2708.4,2718.9,-72.6341,1,0
23.45,-165.341,-3.54324,2707.8,2718.3,-72.6345,1,0
23.4583,-165.289,-3.54319,2707.19,2717.69,-72.635,1,0
23.4667,-165.236,-3.54314,2706.58,2717.08,-72.6356,1,0
23.475,-165.184,-3.54309,2705.98,2716.48,-72.6362,1,0
23.4833,-165.132,-3.54304,2705.37,2715.87,-72.6368,1,0
23.4917,-165.08,-3.54298,2704.77,2715.27,-72.6373,1,0
23.5,-165.028,-3.54293,2704.16,2714.66,-72.6376,1,0
23.5083,-164.975,-3.54288,2703.56,2714.06,-72.6379,1,0
23.5167,-164.923,-3.54283,2702.95,2713.45,-72.6381,1,0
23.525,-164.871,-3.54277,2702.35,2712.85,-72.6382,1,0
23.5333,-164.818,-3.54272,2701.74,2712.24,-72.6382,1,0
23.5417,-164.766,-3.54266,2701.14,2711.64,-72.6381,1,0
23.55,-164.713,-3.54261,2700.53,2711.03,-72.6379,1,0
23.5583,-164.661,-3.54255,2699.93,2710.43,-72.6376,1,0
23.5667,-164.609,-3.5425,2699.32,2709.82,-72.6372,1,0
23.575,-164.556,-3.54244,2698.72,2709.22,-72.6368,1,0
23.5833,-164.503,-3.54239,2698.11,2708.61,-72.6364,1,0
23.5917,-164.451,-3.54233,2697.5,2708,-72.636,1,0
23.6,-164.398,-3.54227,2696.9,2707.4,-72.6356,1,0
23.6083,-164.346,-3.54221,2696.29,2706.79,-72.6352,1,0
23.6167,-164.293,-3.54215,2695.69,2706.19,-72.6348,1,0
23.625,-164.241,-3.5421,2695.08,2705.58,-72.6344,1,0
23.6333,-164.188,-3.54204,2694.48,2704.98,-72.634,1,0
23.6417,-164.135,-3.54198,2693.87,2704.37,-72.6336,1,0
23.65,-164.083,-3.54192,2693.27,2703.77,-72.6332,1,0
23.6583,-164.03,-3.54186,2692.66,2703.16,-72.6328,1,0
23.6667,-163.977,-3.5418,2692.06,2702.56,-72.6324,1,0
23.675,-163.924,-3.54174,2691.45,2701.95,-72.6319,1,0
23.6833,-163.871,-3.54167,2690.85,2701.35,-72.6315,1,0
23.6917,-163.819,-3.54161,2690.24,2700.74,-72.6311,1,0
23.7,-163.766,-3.54155,2689.64,2700.14,-72.6307,1,0
23.7083,-163.713,-3.54149,2689.03,2699.53,-72.6303,1,0
23.7167,-163.66,-3.54142,2688.43,2698.93,-72.6301,1,0
23.725,-163.607,-3.54136,2687.82,2698.32,-72.6299,1,0
23.7333,-163.554,-3.5413,2687.22,2697.72,-72.6299,1,0
23.7417,-163.501,-3.54123,2686.61,2697.11,-72.63,1,0
23.75,-163.448,-3.54117,2686,2696.5,-72.6301,1,0
23.7583,-163.395,-3.5411,2685.4,2695.9,-72.6304,1,0
23.7667,-163.342,-3.54104,2684.79,2695.29,-72.6307,1,0
23.775,-163.289,-3.54097,2684.19,2694.69,-72.6311,1,0
23.7833,-163.236,-3.54091,2683.58,2694.08,-72.6316,1,0
23.7917,-163.183,-3.54084,2682.98,2693.48,-72.6321,1,0
23.8,-163.13,-3.54077,2682.37,2692.87,-72.6324,1,0
23.8083,-163.077,-3.54071,2681.77,2692.27,-72.6326,1,0
23.8167,-163.024,-3.54064,2681.16,2691.66,-72.6328,1,0
23.825,-162.971,-3.54057,2680.56,2691.06,-72.6328,1,0
23.8333,-162.917,-3.5405,2679.95,2690.45,-72.6327,1,0
23.8417,-162.864,-3.54043,2679.35,2689.85,-72.6326,1,0
23.85,-162.811,-3.54036,2678.74,2689.24,-72.6323,1,0
23.8583,-162.758,-3.54029,2678.14,2688.64,-72.632,1,0
23.8667,-162.704,-3.54022,2677.53,2688.03,-72.6315,1,0
23.875,-162.651,-3.54015,2676.93,2687.43,-72.6309,1,0
23.8833,-162.598,-3.54008,2676.32,2686.82,-72.6304,1,0
23.8917,-162.544,-3.54001,2675.72,2686.22,-72.6299,1,0
23.9,-162.491,-3.53994,2675.11,2685.61,-72.6294,1,0
23.9083,-162.438,-3.53987,2674.5,2685,-72.6289,1,0
23.9167,-162.384,-3.5398,2673.9,2684.4,-72.6284,1,0
23.925,-162.331,-3.53972,2673.29,2683.79,-72.6278,1,0
23.9333,-162.277,-3.53965,2672.69,2683.19,-72.6273,1,0
23.9417,-162.224,-3.53958,2672.08,2682.58,-72.6268,1,0
23.95,-162.17,-3.53951,2671.48,2681.98,-72.6263,1,0
23.9583,-162.117,-3.53943,2670.87,2681.37,-72.6257,1,0
23.9667,-162.063,-3.53936,2670.27,2680.77,-72.6252,1,0
23.975,-162.01,-3.53928,2669.66,2680.16,-72.6247,1,0
23.9833,-161.956,-3.53921,2669.06,2679.56,-72.6241,1,0
23.9917,-161.903,-3.53913,2668.45,2678.95,-72.6236,1,0
24,-161.849,-3.53906,2667.85,2678.35,-72.6231,1,0
24.0083,-161.795,-3.53898,2667.24,2677.74,-72.6226,1,0
24.0167,-161.742,-3.5389,2666.64,2677.14,-72.6222,1,0
24.025,-161.688,-3.53883,2666.03,2676.53,-72.6219,1,0
24.0333,-161.634,-3.53875,2665.43,2675.93,-72.6217,1,0
24.0417,-161.581,-3.53867,2664.82,2675.32,-72.6216,1,0
24.05,-161.527,-3.5386,2664.22,2674.72,-72.6217,1,0
24.0583,-161.473,-3.53852,2663.61,2674.11,-72.6218,1,0
24.0667,-161.419,-3.53844,2663.01,2673.51,-72.622,1,0
24.075,-161.366,-3.53836,2662.4,2672.9,-72.6222,1,0
24.0833,-161.312,-3.53828,2661.8,2672.3,-72.6226,1,0
24.0917,-161.258,-3.5382,2661.19,2671.69,-72.623,1,0
24.1,-161.204,-3.53812,2660.58,2671.08,-72.6233,1,0
24.1083,-161.15,-3.53804,2659.98,2670.48,-72.6234,1,0
24.1167,-161.096,-3.53796,2659.37,2669.87,-72.6235,1,0
24.125,-161.043,-3.53788,2658.77,2669.27,-72.6234,1,0
24.1333,-160.989,-3.5378,2658.16,2668.66,-72.6233,1,0
24.1417,-160.935,-3.53772,2657.56,2668.06,-72.623,1,0
24.15,-160.881,-3.53764,2656.95,2667.45,-72.6226,1,0
24.1583,-160.827,-3.53756,2656.35,2666.85,-72.6222,1,0
24.1667,-160.773,-3.53747,2655.74,2666.24,-72.6216,1,0
24.175,-160.719,-3.53739,2655.14,2665.64,-72.6209,1,0
24.1833,-160.665,-3.53731,2654.53,2665.03,-72.6203,1,0
24.1917,-160.611,-3.53723,2653.93,2664.43,-72.6197,1,0
24.2,-160.557,-3.53714,2653.32,2663.82,-72.6191,1,0
24.2083,-160.503,-3.53706,2652.72,2663.22,-72.6184,1,0
24.2167,-160.448,-3.53697,2652.11,2662.61,-72.6178,1,0
24.225,-160.394,-3.53689,2651.51,2662.01,-72.6172,1,0
24.2333,-160.34,-3.5368,2650.9,2661.4,-72.6166,1,0
24.2417,-160.286,-3.53672,2650.3,2660.8,-72.616,1,0
24.25,-160.232,-3.53663,2649.69,2660.19,-72.6154,1,0
24.2583,-160.178,-3.53655,2649.09,2659.59,-72.6147,1,0
24.2667,-160.124,-3.53646,2648.48,2658.98,-72.6141,1,0
24.275,-160.069,-3.53638,2647.88,2658.38,-72.6135,1,0
24.2833,-160.015,-3.53629,2647.27,2657.77,-72.6129,1,0
24.2917,-159.961,-3.5362,2646.67,2657.17,-72.6123,1,0
24.3,-159.907,-3.53611,2646.06,2656.56,-72.6117,1,0
24.3083,-159.852,-3.53603,2645.46,2655.96,-72.6111,1,0
24.3167,-159.798,-3.53594,2644.85,2655.35,-72.6107,1,0
24.325,-159.744,-3.53585,2644.25,2654.75,-72.6103,1,0
24.3333,-159.689,-3.53576,2643.64,2654.14,-72.6101,1,0
24.3417,-159.635,-3.53567,2643.04,2653.54,-72.61,1,0
24.35,-159.58,-3.53558,2642.43,2652.93,-72.61,1,0
24.3583,-159.526,-3.5355,2641.83,2652.33,-72.61,1,0
24.3667,-159.472,-3.53541,2641.22,2651.72,-72.6101,1,0
24.375,-159.417,-3.53532,2640.62,2651.12,-72.6104,1,0
24.3833,-159.363,-3.53523,2640.01,2650.51,-72.6107,1,0
24.3917,-159.308,-3.53513,2639.41,2649.91,-72.611,1,0
24.4,-159.254,-3.53504,2638.8,2649.3,-72.6111,1,0
24.4083,-159.199,-3.53495,2638.19,2648.69,-72.6111,1,0
24.4167,-159.145,-3.53486,2637.59,2648.09,-72.611,1,0
24.425,-159.09,-3.53477,2636.98,2647.48,-72.6109,1,0
24.4333,-159.036,-3.53468,2636.38,2646.88,-72.6106,1,0
24.4417,-158.981,-3.53459,2635.77,2646.27,-72.6102,1,0
24.45,-158.927,-3.53449,2635.17,2645.67,-72.6097,1,0
24.4583,-158.872,-3.5344,2634.56,2645.06,-72.6091,1,0
24.4667,-158.817,-3.53431,2633.96,2644.46,-72.6084,1,0
24.475,-158.763,-3.53421,2633.35,2643.85,-72.6076,1,0
24.4833,-158.708,-3.53412,2632.75,2643.25,-72.6069,1,0
24.4917,-158.653,-3.53403,2632.14,2642.64,-72.6062,1,0
24.5,-158.599,-3.53393,2631.54,2642.04,-72.6055,1,0
24.5083,-158.544,-3.53384,2630.93,2641.43,-72.6048,1,0
24.5167,-158.489,-3.53374,2630.33,2640.83,-72.6041,1,0
24.525,-158.435,-3.53365,2629.72,2640.22,-72.6034,1,0
24.5333,-158.38,-3.53355,2629.12,2639.62,-72.6027,1,0
24.5417,-158.325,-3.53346,2628.51,2639.01,-72.6021,1,0
24.55,-158.27,-3.53336,2627.91,2638.41,-72.6014,1,0
24.5583,-158.216,-3.53326,2627.3,2637.8,-72.6007,1,0
24.5667,-158.161,-3.53317,2626.7,2637.2,-72.6,1,0
24.575,-158.106,-3.53307,2626.09,2636.59,-72.5993,1,0
24.5833,-158.051,-3.53297,2625.49,2635.99,-72.5986,1,0
24.5917,-157.996,-3.53288,2624.88,2635.38,-72.598,1,0
24.6,-157.941,-3.53278,2624.28,2634.78,-72.5973,1,0
24.6083,-157.886,-3.53268,2623.67,2634.17,-72.5967,1,0
24.6167,-157.832,-3.53258,2623.07,2633.57,-72.5963,1,0
24.625,-157.777,-3.53248,2622.46,2632.96,-72.596,1,0
24.6333,-157.722,-3.53239,2621.86,2632.36,-72.5958,1,0
24.6417,-157.667,-3.53229,2621.25,2631.75,-72.5957,1,0
24.65,-157.612,-3.53219,2620.65,2631.15,-72.5957,1,0
24.6583,-157.557,-3.53209,2620.04,2630.54,-72.5957,1,0
24.6667,-157.502,-3.53199,2619.44,2629.94,-72.5959,1,0
24.675,-157.447,-3.53189,2618.83,2629.33,-72.5961,1,0
24.6833,-157.392,-3.53179,2618.23,2628.73,-72.5964,1,0
24.6917,-157.337,-3.53169,2617.62,2628.12,-72.5964,1,0
24.7,-157.282,-3.53159,2617.02,2627.52,-72.5964,1,0
24.7083,-157.227,-3.53149,2616.41,2626.91,-72.5963,1,0
24.7167,-157.172,-3.53139,2615.81,2626.31,-72.596,1,0
24.725,-157.117,-3.53129,2615.2,2625.7,-72.5957,1,0
24.7333,-157.061,-3.53118,2614.6,2625.1,-72.5952,1,0
24.7417,-157.006,-3.53108,2613.99,2624.49,-72.5947,1,0
24.75,-156.951,-3.53098,2613.39,2623.89,-72.594,1,0
24.7583,-156.896,-3.53088,2612.78,2623.28,-72.5931,1,0
24.7667,-156.841,-3.53077,2612.18,2622.68,-72.5923,1,0
24.775,-156.786,-3.53067,2611.57,2622.07,-72.5915,1,0
24.7833,-156.731,-3.53057,2610.97,2621.47,-72.5908,1,0
24.7917,-156.675,-3.53046,2610.36,2620.86,-72.59,1,0
24.8,-156.62,-3.53036,2609.76,2620.26,-72.5892,1,0
24.8083,-156.565,-3.53026,2609.15,2619.65,-72.5885,1,0
24.8167,-156.51,-3.53015,2608.55,2619.05,-72.5878,1,0
24.825,-156.454,-3.53005,2607.95,2618.45,-72.587,1,0
24.8333,-156.399,-3.52994,2607.34,2617.84,-72.5863,1,0
24.8417,-156.344,-3.52984,2606.74,2617.24,-72.5856,1,0
24.85,-156.289,-3.52973,2606.13,2616.63,-72.5848,1,0
24.8583,-156.233,-3.52963,2605.53,2616.03,-72.5841,1,0
24.8667,-156.178,-3.52952,2604.92,2615.42,-72.5833,1,0
24.875,-156.123,-3.52942,2604.32,2614.82,-72.5826,1,0
24.8833,-156.067,-3.52931,2603.71,2614.21,-72.5818,1,0
24.8917,-156.012,-3.52921,2603.11,2613.61,-72.5811,1,0
24.9,-155.956,-3.5291,2602.5,2613,-72.5806,1,0
24.9083,-155.901,-3.52899,2601.9,2612.4,-72.5801,1,0
24.9167,-155.846,-3.52889,2601.29,2611.79,-72.5798,1,0
24.925,-155.79,-3.52878,2600.69,2611.19,-72.5796,1,0
24.9333,-155.735,-3.52867,2600.08,2610.58,-72.5795,1,0
24.9417,-155.679,-3.52856,2599.48,2609.98,-72.5795,1,0
24.95,-155.624,-3.52846,2598.87,2609.37,-72.5796,1,0
24.9583,-155.568,-3.52835,2598.27,2608.77,-72.5797,1,0
24.9667,-155.513,-3.52824,2597.66,2608.16,-72.58,1,0
24.975,-155.457,-3.52813,2597.06,2607.56,-72.5801,1,0
24.9833,-155.402,-3.52802,2596.45,2606.95,-72.58,1,0
24.9917,-155.346,-3.52791,2595.85,2606.35,-72.5799,1,0
25,-155.291,-3.5278,2595.24,2605.74,-72.5797,1,0
25.0083,-155.235,-3.52769,2594.64,2605.14,-72.5793,1,0
25.0167,-155.18,-3.52758,2594.03,2604.53,-72.5788,1,0
25.025,-155.124,-3.52747,2593.43,2603.93,-72.5782,1,0
25.0333,-155.069,-3.52736,2592.82,2603.32,-72.5775,1,0
25.0417,-155.013,-3.52725,2592.22,2602.72,-72.5767,1,0
25.05,-154.957,-3.52714,2591.61,2602.11,-72.5758,1,0
25.0583,-154.902,-3.52703,2591.01,2601.51,-72.575,1,0
25.0667,-154.846,-3.52692,2590.4,2600.9,-72.5741,1,0
25.075,-154.79,-3.52681,2589.8,2600.3,-72.5733,1,0
25.0833,-154.735,-3.5267,2589.2,2599.7,-72.5725,1,0
25.0917,-154.679,-3.52659,2588.59,2599.09,-72.5717,1,0
25.1,-154.623,-3.52648,2587.99,2598.49,-72.5709,1,0
25.1083,-154.568,-3.52636,2587.38,2597.88,-72.5702,1,0
25.1167,-154.512,-3.52625,2586.78,2597.28,-72.5694,1,0
25.125,-154.456,-3.52614,2586.17,2596.67,-72.5686,1,0
25.1333,-154.401,-3.52603,2585.57,2596.07,-72.5678,1,0
25.1417,-154.345,-3.52591,2584.96,2595.46,-72.567,1,0
25.15,-154.289,-3.5258,2584.36,2594.86,-72.5662,1,0
25.1583,-154.233,-3.52569,2583.75,2594.25,-72.5654,1,0
25.1667,-154.177,-3.52557,2583.15,2593.65,-72.5646,1,0
25.175,-154.122,-3.52546,2582.54,2593.04,-72.5638,1,0
25.1833,-154.066,-3.52535,2581.94,2592.44,-72.5633,1,0
25.1917,-154.01,-3.52523,2581.33,2591.83,-72.5628,1,0
25.2,-153.954,-3.52512,2580.73,2591.23,-72.5624,1,0
25.2083,-153.898,-3.525,2580.12,2590.62,-72.5622,1,0
25.2167,-153.842,-3.52489,2579.52,2590.02,-72.562,1,0
25.225,-153.787,-3.52477,2578.91,2589.41,-72.562,1,0
25.2333,-153.731,-3.52466,2578.31,2588.81,-72.562,1,0
25.2417,-153.675,-3.52454,2577.71,2588.21,-72.5622,1,0
25.25,-153.619,-3.52443,2577.1,2587.6,-72.5624,1,0
25.2583,-153.563,-3.52431,2576.5,2587,-72.5624,1,0
25.2667,-153.507,-3.5242,2575.89,2586.39,-72.5624,1,0
25.275,-153.451,-3.52408,2575.29,2585.79,-72.5622,1,0
25.2833,-153.395,-3.52396,2574.68,2585.18,-72.5619,1,0
25.2917,-153.339,-3.52385,2574.08,2584.58,-72.5615,1,0
25.3,-153.283,-3.52373,2573.47,2583.97,-72.561,1,0
25.3083,-153.227,-3.52361,2572.87,2583.37,-72.5603,1,0
25.3167,-153.171,-3.5235,2572.26,2582.76,-72.5595,1,0
25.325,-153.115,-3.52338,2571.66,2582.16,-72.5586,1,0
25.3333,-153.059,-3.52326,2571.05,2581.55,-72.5577,1,0
25.3417,-153.003,-3.52314,2570.45,2580.95,-72.5568,1,0
25.35,-152.947,-3.52303,2569.84,2580.34,-72.5559,1,0
25.3583,-152.891,-3.52291,2569.24,2579.74,-72.5551,1,0
25.3667,-152.835,-3.52279,2568.64,2579.14,-72.5542,1,0
25.375,-152.779,-3.52267,2568.03,2578.53,-72.5534,1,0
25.3833,-152.723,-3.52255,2567.43,2577.93,-72.5526,1,0
25.3917,-152.667,-3.52243,2566.82,2577.32,-72.5518,1,0
25.4,-152.611,-3.52231,2566.22,2576.72,-72.551,1,0
25.4083,-152.555,-3.5222,2565.61,2576.11,-72.5502,1,0
25.4167,-152.499,-3.52208,2565.01,2575.51,-72.5494,1,0
25.425,-152.442,-3.52196,2564.4,2574.9,-72.5486,1,0
25.4333,-152.386,-3.52184,2563.8,2574.3,-72.5477,1,0
25.4417,-152.33,-3.52172,2563.19,2573.69,-72.5469,1,0
25.45,-152.274,-3.5216,2562.59,2573.09,-72.546,1,0
25.4583,-152.218,-3.52148,2561.99,2572.49,-72.5453,1,0
25.4667,-152.162,-3.52136,2561.38,2571.88,-72.5447,1,0
25.475,-152.105,-3.52124,2560.78,2571.28,-72.5443,1,0
25.4833,-152.049,-3.52111,2560.17,2570.67,-72.5439,1,0
25.4917,-151.993,-3.52099,2559.57,2570.07,-72.5437,1,0
25.5,-151.937,-3.52087,2558.96,2569.46,-72.5436,1,0
25.5083,-151.881,-3.52075,2558.36,2568.86,-72.5436,1,0
25.5167,-151.824,-3.52063,2557.75,2568.25,-72.5437,1,0
25.525,-151.768,-3.52051,2557.15,2567.65,-72.5438,1,0
25.5333,-151.712,-3.52039,2556.54,2567.04,-72.544,1,0
25.5417,-151.655,-3.52026,2555.94,2566.44,-72.5439,1,0
25.55,-151.599,-3.52014,2555.34,2565.84,-72.5438,1,0
25.5583,-151.543,-3.52002,2554.73,2565.23,-72.5435,1,0
25.5667,-151.487,-3.5199,2554.13,2564.63,-72.5431,1,0
25.575,-151.43,-3.51977,2553.52,2564.02,-72.5426,1,0
25.5833,-151.374,-3.51965,2552.92,2563.42,-72.5419,1,0
25.5917,-151.318,-3.51953,2552.31,2562.81,-72.5411,1,0
25.6,-151.261,-3.5194,2551.71,2562.21,-72.5402,1,0
25.6083,-151.205,-3.51928,2551.1,2561.6,-72.5393,1,0
25.6167,-151.149,-3.51916,2550.5,2561,-72.5383,1,0
25.625,-151.092,-3.51903,2549.89,2560.39,-72.5374,1,0
25.6333,-151.036,-3.51891,2549.29,2559.79,-72.5365,1,0
25.6417,-150.979,-3.51878,2548.69,2559.19,-72.5357,1,0
25.65,-150.923,-3.51866,2548.08,2558.58,-72.5348,1,0
25.6583,-150.867,-3.51854,2547.48,2557.98,-72.534,1,0
25.6667,-150.81,-3.51841,2546.87,2557.37,-72.5332,1,0
25.675,-150.754,-3.51829,2546.27,2556.77,-72.5324,1,0
25.6833,-150.697,-3.51816,2545.66,2556.16,-72.5315,1,0
25.6917,-150.641,-3.51804,2545.06,2555.56,-72.5307,1,0
25.7,-150.584,-3.51791,2544.45,2554.95,-72.5298,1,0
25.7083,-150.528,-3.51779,2543.85,2554.35,-72.5289,1,0
25.7167,-150.471,-3.51766,2543.25,2553.75,-72.5281,1,0
25.725,-150.415,-3.51753,2542.64,2553.14,-72.5272,1,0
25.7333,-150.358,-3.51741,2542.04,2552.54,-72.5264,1,0
25.7417,-150.302,-3.51728,2541.43,2551.93,-72.5258,1,0
25.75,-150.245,-3.51716,2540.83,2551.33,-72.5253,1,0
25.7583,-150.189,-3.51703,2540.22,2550.72,-72.525,1,0
